benchmark_uri,suite,protocol,batch,pass_flag,sample_idx,elapsed_sec,returncode,out_sha256,input_file
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-loop-unswitch,0,0.039841664,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-loop-unswitch,1,0.037770828,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-loop-unswitch,2,0.037070720,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-loop-distribute,0,0.038829915,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-loop-distribute,1,0.038153743,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-loop-distribute,2,0.044456253,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-indvars,0,0.042432898,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-indvars,1,0.043149353,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,2,-indvars,2,0.041785446,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,O0,0,0.893075119,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,O0,1,0.888863096,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,O0,2,0.834068691,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,O0,3,0.871870556,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,O0,4,0.869872166,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-licm,0,0.863315342,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-licm,1,0.894975678,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-licm,2,0.798249374,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-licm,3,0.829548268,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-licm,4,0.837411152,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-rotate,0,0.875963591,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-rotate,1,0.881109553,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-rotate,2,0.870140177,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-rotate,3,0.864543953,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-rotate,4,0.922144087,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unroll,0,0.906281752,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unroll,1,0.877271991,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unroll,2,0.850074257,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unroll,3,0.886245275,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unroll,4,0.880847044,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-vectorize,0,0.868236328,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-vectorize,1,0.829255839,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-vectorize,2,0.831916194,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-vectorize,3,0.901888909,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-vectorize,4,0.863949330,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-deletion,0,0.942737212,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-deletion,1,0.857525870,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-deletion,2,0.869938168,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-deletion,3,0.894141114,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-deletion,4,0.904431525,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unswitch,0,0.903191885,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unswitch,1,0.914285362,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unswitch,2,0.871029286,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unswitch,3,0.898814182,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-unswitch,4,0.853983209,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-distribute,0,0.915957996,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-distribute,1,0.868906787,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-distribute,2,0.883854615,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-distribute,3,0.890960800,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-loop-distribute,4,0.935510924,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-indvars,0,0.869063782,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-indvars,1,0.851169635,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-indvars,2,0.891008764,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-indvars,3,0.893245051,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,1,-indvars,4,0.858847202,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,O0,0,0.906830089,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,O0,1,0.873314711,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,O0,2,0.875863300,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,O0,3,0.900820333,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,O0,4,0.904804568,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-licm,0,0.837253638,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-licm,1,0.869471811,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-licm,2,0.855298059,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-licm,3,0.884262238,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-licm,4,0.839233471,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-rotate,0,0.862926480,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-rotate,1,0.867778208,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-rotate,2,0.892775718,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-rotate,3,0.821838023,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-rotate,4,0.872075848,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unroll,0,0.863638031,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unroll,1,0.882196751,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unroll,2,0.866541640,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unroll,3,0.861768040,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unroll,4,0.847962571,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-vectorize,0,0.845590905,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-vectorize,1,0.817577123,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-vectorize,2,0.879725062,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-vectorize,3,0.819034382,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-vectorize,4,0.882449913,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-deletion,0,0.920390823,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-deletion,1,0.865839805,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-deletion,2,0.870260622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-deletion,3,0.815011934,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-deletion,4,0.862553043,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unswitch,0,0.923296499,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unswitch,1,0.849115881,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unswitch,2,0.889216151,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unswitch,3,0.882400168,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-unswitch,4,0.871454042,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-distribute,0,0.876740727,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,B,2,-loop-distribute,1,0.885943800,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/nithi/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/14.bw.tif
